LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice
75.0,9525,5,1995,2006,0.0,0.0,1099.0,1099.0,0,1099,0.0,1,1,0,1.0,278,0,144000.0
70.0,11767,5,1946,1995,0.0,352.0,416.0,768.0,432,1200,0.0,1,0,0,1.0,0,0,130500.0
,12155,6,1925,1950,0.0,156.0,516.0,672.0,672,1482,0.0,2,0,0,1.0,0,0,140000.0
60.0,10440,5,1904,2002,0.0,0.0,650.0,650.0,581,1539,0.0,2,0,1,2.0,70,78,157500.0
82.0,9020,6,1966,1966,183.0,312.0,276.0,1127.0,0,1165,1.0,1,1,0,2.0,0,129,174900.0
80.0,8000,5,1961,1961,0.0,0.0,1800.0,1800.0,0,1800,0.0,2,0,0,0.0,0,0,141000.0
100.0,12665,5,1915,1950,0.0,0.0,876.0,876.0,540,1416,0.0,1,1,1,3.0,418,0,153900.0
,16647,5,1975,1981,0.0,1390.0,0.0,1390.0,0,1701,1.0,2,0,2,2.0,0,0,171000.0
75.0,9317,7,1993,1993,137.0,513.0,227.0,740.0,769,1775,1.0,2,1,1,2.0,234,72,213000.0
36.0,15523,5,1972,1972,0.0,460.0,404.0,864.0,0,864,1.0,1,0,1,1.0,0,0,133500.0
75.0,45600,6,1908,1997,0.0,0.0,907.0,907.0,1051,2358,0.0,3,0,1,2.0,486,40,240000.0
80.0,9600,6,1976,1994,360.0,0.0,528.0,528.0,761,1855,0.0,2,1,1,2.0,113,100,187000.0
36.0,4435,6,2003,2003,170.0,659.0,189.0,848.0,0,848,1.0,1,0,0,2.0,140,0,131500.0
,3196,8,2003,2003,40.0,0.0,1273.0,1273.0,0,1456,0.0,2,0,1,2.0,143,20,215000.0
53.0,7128,7,1941,1950,0.0,364.0,554.0,918.0,728,1646,0.0,2,0,2,1.0,0,0,164000.0
,12095,6,1964,1964,115.0,564.0,563.0,1127.0,0,1445,0.0,1,1,1,2.0,180,0,158000.0
102.0,17920,5,1955,1974,0.0,306.0,372.0,1763.0,0,1779,1.0,1,1,1,2.0,0,418,170000.0
,6897,5,1962,2010,0.0,659.0,381.0,1040.0,0,1040,1.0,1,1,0,1.0,0,104,127000.0
,10970,6,1978,1978,0.0,505.0,0.0,940.0,0,1026,1.0,1,0,0,2.0,0,0,147000.0
65.0,8125,6,1994,1995,0.0,0.0,702.0,702.0,779,1481,0.0,2,1,1,2.0,0,36,174000.0
80.0,10400,7,1976,1976,189.0,0.0,1090.0,1090.0,0,1370,0.0,2,0,1,2.0,0,0,152000.0
,11029,6,1968,1984,220.0,619.0,435.0,1054.0,1142,2654,1.0,2,1,1,2.0,0,65,250000.0
55.0,7642,7,1918,1998,0.0,0.0,912.0,912.0,514,1426,0.0,1,1,1,1.0,0,240,189950.0
75.0,11625,5,1965,1965,0.0,841.0,198.0,1039.0,0,1039,1.0,1,1,0,2.0,0,0,131500.0
81.0,9672,6,1984,1985,0.0,338.0,702.0,1040.0,0,1097,0.0,2,0,0,2.0,0,0,152000.0
70.0,7931,5,1959,1959,0.0,1148.0,0.0,1148.0,0,1148,1.0,1,0,0,1.0,0,0,132500.0
72.0,8640,7,2007,2008,0.0,0.0,1372.0,1372.0,0,1372,0.0,2,0,0,2.0,0,140,250580.0
,8750,5,1970,1970,76.0,828.0,174.0,1002.0,0,1002,1.0,1,0,0,2.0,0,0,148500.0
67.0,10656,8,2006,2007,274.0,0.0,1638.0,1638.0,0,1646,0.0,2,0,1,3.0,192,80,248900.0
85.0,6970,4,1961,1961,0.0,932.0,108.0,1040.0,0,1120,1.0,1,1,0,2.0,168,0,129000.0
,14762,5,1948,1950,0.0,0.0,0.0,0.0,720,2320,0.0,2,0,1,2.0,120,144,169000.0
80.0,9938,7,1993,1994,246.0,750.0,300.0,1050.0,887,1949,1.0,2,1,1,2.0,156,90,236000.0
60.0,6600,5,1962,1962,0.0,0.0,894.0,894.0,0,894,0.0,1,0,0,1.0,0,0,109500.0
70.0,8750,6,1998,1998,116.0,505.0,299.0,804.0,878,1682,0.0,2,1,0,2.0,0,77,200500.0
74.0,8892,5,1953,1996,0.0,0.0,105.0,105.0,0,910,0.0,1,0,0,2.0,196,0,116000.0
60.0,12144,5,1949,1950,0.0,375.0,457.0,832.0,0,1268,0.0,1,0,1,1.0,0,28,133000.0
52.0,5720,5,1941,1950,0.0,0.0,676.0,676.0,455,1131,0.0,1,1,0,1.0,26,0,66500.0
75.0,9000,8,2007,2007,0.0,64.0,1120.0,1184.0,1426,2610,0.0,2,1,1,2.0,208,364,303477.0
94.0,25286,4,1963,1963,0.0,633.0,431.0,1064.0,0,1040,1.0,1,0,0,2.0,0,0,132250.0
74.0,8834,9,2004,2005,216.0,1170.0,292.0,1462.0,762,2224,1.0,2,1,1,3.0,184,0,350000.0
88.0,11782,5,1961,1995,0.0,899.0,210.0,1109.0,0,1155,1.0,1,0,0,2.0,192,0,148000.0
,7000,5,1978,2005,90.0,646.0,218.0,864.0,0,864,1.0,1,0,0,1.0,0,0,136500.0
60.0,7024,5,2005,2006,0.0,980.0,110.0,1090.0,0,1090,1.0,1,1,0,2.0,0,49,157000.0
44.0,13758,7,1990,1991,117.0,902.0,254.0,1156.0,530,1717,0.0,2,1,1,2.0,168,36,187500.0
,9636,6,1992,1993,0.0,0.0,808.0,808.0,785,1593,0.0,2,1,1,2.0,342,40,178000.0
60.0,6204,4,1912,1950,0.0,0.0,795.0,795.0,795,2230,1.0,1,0,0,1.0,0,188,118500.0
65.0,7150,5,1967,1967,60.0,432.0,460.0,892.0,0,892,0.0,1,0,0,1.0,0,0,100000.0
50.0,5119,9,1999,2000,60.0,1238.0,460.0,1698.0,0,1709,1.0,2,0,1,2.0,97,65,328900.0
70.0,8393,5,1959,2005,122.0,528.0,1098.0,1626.0,0,1712,0.0,2,0,0,2.0,272,54,145000.0
59.0,16466,5,1955,1955,0.0,0.0,816.0,816.0,521,1393,0.0,1,1,0,1.0,121,0,135500.0
95.0,15865,8,1970,1970,0.0,351.0,1043.0,2217.0,0,2217,1.0,2,0,1,2.0,81,207,268000.0
128.0,12160,6,1953,1953,90.0,1024.0,481.0,1505.0,0,1505,1.0,1,0,1,2.0,0,0,149500.0
60.0,8064,5,1949,2006,0.0,0.0,672.0,672.0,252,924,0.0,1,0,1,2.0,0,0,122900.0
70.0,11184,6,1978,1978,92.0,226.0,192.0,918.0,765,1683,0.0,2,1,1,2.0,243,0,172500.0
70.0,8414,6,1963,2003,0.0,663.0,396.0,1059.0,0,1068,0.0,1,0,0,1.0,192,0,154500.0
,13284,5,1954,1954,0.0,1064.0,319.0,1383.0,0,1383,1.0,1,0,1,1.0,511,116,165000.0
64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,0,1535,0.0,2,0,0,2.0,0,0,118858.0
71.0,7056,6,1963,1963,415.0,400.0,380.0,780.0,813,1796,1.0,1,1,1,2.0,0,50,140000.0
50.0,8765,4,1936,1950,0.0,285.0,666.0,951.0,0,951,0.0,1,0,0,1.0,0,28,106500.0
64.0,7018,5,1979,1979,0.0,0.0,0.0,0.0,1120,2240,0.0,2,0,0,2.0,154,0,142953.0
100.0,12919,9,2009,2010,760.0,2188.0,142.0,2330.0,0,2364,1.0,2,1,2,3.0,0,67,611657.0
65.0,6993,5,1961,1994,0.0,465.0,447.0,912.0,0,1236,0.0,1,0,1,1.0,0,0,135000.0
,7340,4,1971,1971,0.0,322.0,536.0,858.0,0,858,0.0,1,0,0,1.0,0,0,110000.0
64.0,8712,5,1957,2000,0.0,860.0,132.0,992.0,0,1306,1.0,1,0,0,1.0,0,0,153000.0
63.0,7875,7,2003,2003,0.0,0.0,783.0,783.0,702,1509,0.0,2,1,1,2.0,0,75,180000.0
50.0,14859,7,2006,2006,27.0,0.0,1670.0,1670.0,0,1670,0.0,2,0,1,3.0,144,60,240000.0
,6173,5,1967,1967,75.0,599.0,277.0,876.0,0,902,0.0,1,0,0,1.0,0,0,125500.0
80.0,9920,5,1954,1954,110.0,354.0,412.0,1056.0,0,1063,1.0,1,0,0,1.0,0,0,128000.0
116.0,13501,8,2006,2006,208.0,63.0,1560.0,1623.0,0,1636,1.0,2,0,1,3.0,0,60,255000.0
86.0,11500,7,1936,1987,0.0,223.0,794.0,1017.0,1037,2057,0.0,1,1,1,1.0,0,0,250000.0
,8885,5,1983,1983,0.0,301.0,239.0,864.0,0,902,1.0,1,0,0,2.0,164,0,131000.0
149.0,12589,6,2005,2005,0.0,0.0,742.0,742.0,742,1484,0.0,2,1,1,2.0,36,24,174000.0
80.0,11600,5,1960,1960,361.0,443.0,662.0,1105.0,1169,2274,0.0,2,0,0,2.0,0,0,154300.0
,9286,5,1977,1989,0.0,196.0,1072.0,1268.0,0,1268,0.0,1,1,0,1.0,173,0,143500.0
51.0,6120,5,1925,1950,0.0,489.0,279.0,768.0,0,1015,0.0,1,0,0,1.0,0,0,88000.0
82.0,6270,5,1949,1950,0.0,284.0,717.0,1001.0,1001,2002,0.0,2,0,0,3.0,0,0,145000.0
30.0,3000,6,2009,2009,76.0,294.0,318.0,612.0,612,1224,0.0,2,1,0,2.0,0,234,173733.0
21.0,2001,4,1970,1970,80.0,0.0,546.0,546.0,546,1092,0.0,1,1,0,1.0,0,0,75000.0
50.0,9000,2,1949,1950,0.0,50.0,430.0,480.0,0,480,1.0,0,0,0,1.0,0,0,35311.0
,17140,4,1956,1956,0.0,1059.0,75.0,1134.0,0,1229,0.0,1,0,0,1.0,0,0,135000.0
103.0,13125,7,1991,1991,0.0,48.0,422.0,1104.0,1215,2127,1.0,2,1,1,3.0,72,192,238000.0
87.0,11029,6,1958,2002,0.0,528.0,245.0,1184.0,0,1414,1.0,1,0,1,2.0,0,51,176500.0
70.0,8462,6,1994,1994,105.0,814.0,114.0,928.0,785,1721,0.0,2,1,0,2.0,300,87,201000.0
67.0,8777,5,1900,2003,0.0,1084.0,188.0,1272.0,928,2200,2.0,2,2,0,0.0,0,70,145900.0
65.0,10237,6,2005,2006,0.0,28.0,1288.0,1316.0,0,1316,0.0,2,0,1,2.0,100,0,169990.0
50.0,8012,6,1993,1994,0.0,165.0,598.0,1604.0,0,1617,1.0,2,0,1,2.0,0,69,193000.0
79.0,10240,6,1980,1980,157.0,625.0,0.0,1686.0,0,1686,1.0,2,0,1,2.0,384,131,207500.0
,15611,5,1977,1977,0.0,767.0,266.0,1126.0,0,1126,0.0,2,0,0,2.0,180,0,175000.0
93.0,11999,8,2003,2004,340.0,0.0,1181.0,1181.0,1140,2374,0.0,2,1,1,3.0,104,100,285000.0
,9900,7,1968,1968,342.0,552.0,280.0,832.0,880,1978,0.0,2,1,1,2.0,0,43,176000.0
,11838,8,2001,2001,0.0,0.0,1753.0,1753.0,0,1788,0.0,2,0,1,2.0,202,151,236500.0
,13006,7,1997,1997,285.0,0.0,964.0,964.0,1243,2236,0.0,2,1,1,2.0,0,0,222000.0
73.0,8925,8,2007,2007,0.0,16.0,1450.0,1466.0,0,1466,0.0,2,0,0,3.0,100,18,201000.0
70.0,9100,5,1965,1965,0.0,338.0,121.0,925.0,0,925,0.0,1,0,0,1.0,0,0,117500.0
84.0,11670,9,2006,2006,302.0,0.0,1905.0,1905.0,0,1905,0.0,2,0,1,3.0,0,191,320000.0
63.0,8487,7,2004,2004,210.0,20.0,1480.0,1500.0,0,1500,0.0,2,0,0,2.0,192,36,190000.0
52.0,5825,4,1926,1953,108.0,0.0,600.0,600.0,0,747,0.0,1,0,0,2.0,0,0,79900.0
67.0,10083,7,2003,2003,,833.0,343.0,1176.0,0,1200,1.0,2,0,0,2.0,0,41,184900.0
75.0,9675,7,2005,2005,0.0,341.0,772.0,1113.0,858,1971,0.0,2,1,1,2.0,0,48,253000.0
73.0,8760,7,2006,2006,0.0,464.0,927.0,1391.0,571,1962,0.0,2,1,0,3.0,0,90,239799.0
,24090,7,1940,1950,0.0,0.0,1032.0,1032.0,1196,2403,0.0,2,0,2,1.0,56,0,244400.0
55.0,12640,6,1976,1976,0.0,936.0,396.0,1728.0,0,1728,0.0,2,0,0,2.0,40,0,150900.0
,8755,7,1999,1999,298.0,772.0,220.0,992.0,1038,2060,1.0,2,1,1,2.0,0,0,214000.0
42.0,7711,4,1977,1977,0.0,1440.0,0.0,1440.0,0,1440,2.0,2,0,0,0.0,321,0,150000.0
100.0,25000,5,1967,1967,0.0,0.0,1632.0,1632.0,0,1632,0.0,2,0,0,2.0,0,0,143000.0
,14375,6,1958,1958,541.0,111.0,354.0,819.0,0,1344,0.0,1,0,1,2.0,0,118,137500.0
98.0,8820,5,1890,1996,0.0,1088.0,0.0,1088.0,561,1869,0.0,1,0,0,2.0,48,0,124900.0
70.0,8163,5,1959,1959,128.0,748.0,102.0,1144.0,0,1144,1.0,1,0,1,1.0,86,0,143000.0
85.0,14536,8,2002,2003,236.0,1300.0,316.0,1616.0,0,1629,1.0,2,0,1,3.0,0,252,270000.0
65.0,14006,7,2002,2002,144.0,0.0,936.0,936.0,840,1776,0.0,2,1,1,2.0,144,96,192500.0
78.0,9360,6,1972,2006,0.0,982.0,179.0,1161.0,0,1381,1.0,1,1,1,2.0,0,0,197500.0
60.0,7200,5,1950,2002,0.0,398.0,317.0,864.0,0,864,1.0,1,0,0,2.0,194,0,129000.0
60.0,7800,5,1965,1965,0.0,641.0,187.0,828.0,0,965,1.0,1,0,0,1.0,421,0,119900.0
60.0,7200,5,1972,2003,0.0,660.0,108.0,768.0,0,768,0.0,1,0,0,1.0,192,0,133900.0
,11075,5,1969,1969,232.0,562.0,29.0,784.0,800,1968,0.0,2,1,1,2.0,305,189,172000.0
35.0,9400,6,1975,1975,250.0,945.0,0.0,945.0,0,980,0.0,2,0,0,0.0,0,0,127500.0
82.0,7136,6,1946,1950,423.0,484.0,495.0,979.0,979,1958,0.0,2,0,0,2.0,0,0,145000.0
24.0,1300,6,1980,1980,0.0,285.0,276.0,561.0,668,1229,0.0,1,1,1,2.0,150,0,124000.0
70.0,7420,5,1962,1962,0.0,417.0,640.0,1057.0,0,1057,0.0,1,0,0,2.0,0,0,132000.0
65.0,8450,7,2003,2003,0.0,699.0,638.0,1337.0,0,1337,1.0,2,0,0,2.0,0,39,185000.0
24.0,2572,7,1999,1999,0.0,604.0,92.0,696.0,720,1416,1.0,2,1,0,2.0,0,44,155000.0
50.0,7207,5,1958,2008,0.0,696.0,162.0,858.0,0,858,1.0,1,0,0,0.0,117,0,116500.0
,12227,6,1977,1995,424.0,896.0,434.0,1330.0,1330,2872,1.0,2,1,1,2.0,550,282,272000.0
24.0,2308,6,1976,1976,0.0,556.0,248.0,804.0,744,1548,1.0,2,1,1,2.0,48,0,155000.0
122.0,11923,9,2007,2007,0.0,0.0,1800.0,1800.0,0,1800,0.0,2,0,0,2.0,288,136,239000.0
80.0,11316,7,2002,2003,44.0,624.0,193.0,817.0,1070,1894,1.0,2,1,1,2.0,0,40,214900.0
65.0,10237,6,2005,2007,0.0,0.0,783.0,783.0,701,1484,0.0,2,1,1,2.0,0,72,178900.0
130.0,9600,5,1940,1950,0.0,428.0,300.0,728.0,332,1308,1.0,1,1,2,1.0,0,70,160000.0
,7390,5,1955,1955,151.0,902.0,196.0,1098.0,0,1098,1.0,1,0,0,1.0,0,0,135000.0
50.0,5925,3,1910,1950,0.0,0.0,600.0,600.0,368,968,0.0,1,0,0,0.0,0,0,37900.0
75.0,10382,6,1958,1958,105.0,513.0,75.0,588.0,0,1095,1.0,1,0,0,1.0,0,0,140000.0
60.0,10800,4,1949,1950,0.0,0.0,720.0,720.0,472,1192,0.0,1,1,0,0.0,0,0,135000.0
36.0,2268,7,2003,2004,106.0,567.0,197.0,764.0,862,1626,0.0,2,0,0,2.0,0,27,173000.0
55.0,7892,6,1979,1979,0.0,0.0,918.0,918.0,0,918,0.0,2,0,1,1.0,28,0,99500.0
95.0,11639,7,2007,2008,,0.0,1428.0,1428.0,0,1428,0.0,2,0,0,2.0,0,120,182000.0
60.0,11414,7,1910,1993,0.0,0.0,728.0,728.0,883,2019,0.0,1,0,0,2.0,509,135,167500.0
,2651,7,2000,2000,0.0,641.0,32.0,673.0,709,1382,1.0,2,1,0,2.0,153,50,165000.0
51.0,5900,4,1923,1958,0.0,0.0,440.0,440.0,0,869,0.0,1,0,0,0.0,0,0,85500.0
35.0,4274,7,2006,2007,,1106.0,135.0,1241.0,0,1241,1.0,1,1,0,2.0,0,116,199900.0
68.0,9450,4,1954,1954,0.0,552.0,342.0,894.0,0,894,0.0,1,0,0,2.0,0,0,110000.0
80.0,8816,5,1963,1963,0.0,651.0,470.0,1121.0,0,1121,1.0,1,0,0,2.0,0,80,139000.0
,12122,7,1961,2007,210.0,867.0,77.0,944.0,0,999,1.0,1,0,0,2.0,144,76,178400.0
98.0,12203,8,1998,1999,975.0,854.0,371.0,1225.0,1336,2612,1.0,2,1,1,3.0,250,0,336000.0
43.0,3182,7,2007,2007,16.0,0.0,1266.0,1266.0,0,1266,0.0,2,0,1,2.0,100,16,159895.0
,11250,8,2002,2002,0.0,0.0,1128.0,1128.0,1141,2290,0.0,2,1,1,2.0,0,0,255900.0
75.0,10125,5,1977,1977,0.0,0.0,0.0,0.0,432,1734,0.0,2,0,0,2.0,0,0,126000.0
68.0,10880,5,1950,1950,0.0,1040.0,124.0,1164.0,0,1164,1.0,1,0,0,1.0,0,48,125000.0
59.0,5310,6,1910,2003,0.0,0.0,485.0,485.0,634,1635,0.0,1,0,0,1.0,394,0,117000.0
83.0,10159,9,2009,2010,450.0,1646.0,284.0,1930.0,0,1940,1.0,2,1,1,3.0,168,95,395192.0
,12046,6,1976,1976,298.0,156.0,692.0,848.0,912,2030,0.0,2,1,1,2.0,0,224,195000.0
65.0,8125,7,2006,2006,0.0,0.0,770.0,770.0,798,1576,0.0,2,1,0,2.0,0,50,197000.0
82.0,9452,8,1997,1998,423.0,1074.0,322.0,1396.0,985,2392,1.0,2,1,1,3.0,0,70,348000.0
121.0,17671,8,1882,1986,0.0,216.0,700.0,916.0,826,1742,0.0,1,1,1,2.0,0,169,168000.0
80.0,9760,6,1964,1993,340.0,536.0,169.0,822.0,831,1851,0.0,2,1,1,2.0,239,42,187000.0
68.0,8846,6,2005,2006,0.0,0.0,750.0,750.0,750,1500,0.0,2,1,0,2.0,0,35,173900.0
96.0,12456,10,2006,2007,230.0,1172.0,528.0,1700.0,0,1718,1.0,2,0,1,3.0,216,48,337500.0
51.0,4712,4,1946,1950,0.0,384.0,363.0,747.0,456,1230,1.0,1,1,0,1.0,0,57,121600.0
,10659,5,1961,1961,0.0,915.0,135.0,1050.0,0,1050,1.0,1,0,0,1.0,0,319,136500.0
,11717,6,1970,1970,571.0,0.0,1442.0,1442.0,0,1442,0.0,2,0,1,2.0,371,0,185000.0
60.0,9786,3,1922,1950,0.0,0.0,1007.0,1007.0,0,1077,0.0,1,0,1,1.0,0,100,91000.0
64.0,6762,7,2006,2006,24.0,686.0,501.0,1187.0,0,1208,1.0,2,0,0,2.0,105,61,206000.0
74.0,10206,3,1952,1952,0.0,0.0,0.0,0.0,0,944,0.0,1,0,0,2.0,0,0,82000.0
60.0,5400,5,1920,1950,0.0,0.0,691.0,691.0,0,691,0.0,1,0,0,1.0,0,20,86000.0
75.0,11957,8,2006,2006,53.0,24.0,1550.0,1574.0,0,1574,0.0,2,0,1,3.0,144,104,232000.0
,11500,5,1976,1976,164.0,0.0,1680.0,1680.0,0,1680,0.0,2,0,0,2.0,0,0,136905.0
43.0,3182,7,2005,2006,16.0,16.0,1330.0,1346.0,0,1504,0.0,2,0,1,2.0,156,0,181000.0
65.0,8385,5,1977,1977,220.0,595.0,390.0,985.0,0,985,0.0,2,0,0,1.0,210,0,149900.0
,12155,6,1970,1970,0.0,1237.0,420.0,1657.0,0,1657,0.0,2,0,1,2.0,0,0,163500.0
21.0,2217,4,1970,1970,0.0,273.0,0.0,546.0,546,1092,0.0,1,1,0,1.0,238,0,88000.0
43.0,12118,7,2004,2005,108.0,0.0,1710.0,1710.0,0,1710,0.0,2,0,1,2.0,100,48,240000.0
60.0,6000,5,1926,1950,0.0,0.0,1008.0,1008.0,0,1522,0.0,2,0,0,0.0,0,0,102000.0
115.0,21286,5,1948,1950,0.0,0.0,720.0,720.0,551,1271,0.0,2,0,1,1.0,0,0,135000.0
75.0,9825,5,1965,1965,0.0,0.0,0.0,0.0,0,1664,0.0,2,0,0,0.0,0,0,100000.0
55.0,10592,6,1923,1996,0.0,0.0,602.0,602.0,602,1502,0.0,1,1,2,1.0,96,0,165000.0
60.0,7200,5,1910,2006,0.0,247.0,310.0,1022.0,0,1022,1.0,1,0,0,1.0,0,30,85000.0
60.0,11664,6,1948,1950,206.0,336.0,746.0,1082.0,0,1082,0.0,1,0,1,1.0,0,130,119200.0
70.0,8400,8,2001,2001,0.0,643.0,167.0,810.0,855,1665,1.0,2,1,0,2.0,0,45,227000.0
73.0,11883,7,1996,1996,196.0,690.0,814.0,1504.0,0,1504,1.0,2,0,1,2.0,115,66,203000.0
,5814,8,1984,1984,0.0,1036.0,184.0,1220.0,0,1360,1.0,1,0,1,2.0,63,0,187500.0
,10784,7,1991,1992,76.0,0.0,384.0,384.0,670,1472,0.0,2,1,1,2.0,164,0,160000.0
43.0,3013,7,2005,2005,145.0,16.0,1346.0,1362.0,0,1506,0.0,2,0,1,2.0,142,20,213490.0
60.0,7024,4,2005,2005,0.0,1024.0,108.0,1132.0,0,1132,1.0,1,1,0,2.0,252,64,176000.0
64.0,7406,7,2006,2006,84.0,684.0,515.0,1199.0,0,1220,1.0,2,0,0,2.0,105,54,194000.0
52.0,9439,5,1930,1950,0.0,324.0,588.0,912.0,336,1248,0.0,1,0,0,1.0,0,0,87000.0
43.0,3182,7,2005,2006,14.0,16.0,1330.0,1346.0,0,1504,0.0,2,0,1,2.0,156,20,191000.0
,15498,8,1976,1976,0.0,1165.0,0.0,1565.0,0,2898,1.0,2,0,1,2.0,0,72,287000.0
70.0,7700,5,1972,1972,0.0,138.0,276.0,882.0,0,882,1.0,1,0,0,2.0,96,0,112500.0
73.0,9300,5,1960,1960,324.0,697.0,571.0,1268.0,0,1264,1.0,1,0,2,2.0,0,0,167500.0
71.0,9520,8,2007,2008,338.0,1513.0,125.0,1638.0,0,1646,1.0,2,0,1,3.0,192,44,293077.0
79.0,9492,5,1941,1950,0.0,368.0,359.0,768.0,408,1376,1.0,1,0,1,1.0,0,0,105000.0
21.0,1680,6,1972,1972,281.0,317.0,355.0,672.0,546,1218,0.0,1,1,0,1.0,0,28,118000.0
,7082,5,1916,1995,0.0,0.0,686.0,686.0,980,1928,0.0,2,0,0,0.0,0,0,160000.0
102.0,15863,7,1920,1970,0.0,523.0,301.0,824.0,998,3082,1.0,2,1,2,2.0,136,63,197000.0
,14541,8,1993,1993,0.0,1012.0,326.0,1338.0,1168,2520,1.0,2,1,1,3.0,209,55,310000.0
,8125,7,2002,2002,295.0,986.0,668.0,1654.0,0,1654,1.0,2,0,0,3.0,0,136,230000.0
50.0,6305,5,1938,1950,0.0,0.0,920.0,920.0,0,954,0.0,1,0,1,1.0,0,0,119750.0
,11500,4,1957,1957,0.0,0.0,0.0,0.0,0,845,0.0,1,0,0,1.0,186,0,84000.0
89.0,12898,9,2007,2008,70.0,1022.0,598.0,1620.0,0,1620,1.0,2,0,1,3.0,228,0,315500.0
,9240,8,2001,2002,396.0,0.0,1055.0,1055.0,1208,2263,0.0,2,1,1,2.0,0,45,287000.0
21.0,1533,4,1970,2008,0.0,0.0,546.0,546.0,546,1344,0.0,1,1,1,0.0,0,0,97000.0
21.0,1477,4,1970,1970,0.0,509.0,121.0,630.0,0,630,1.0,1,0,0,1.0,0,0,80000.0
88.0,13125,5,1957,2000,67.0,168.0,284.0,1134.0,0,1803,1.0,2,0,1,2.0,0,0,155000.0
,9130,6,1966,2000,252.0,400.0,336.0,800.0,832,1632,0.0,1,1,0,2.0,0,40,173000.0
34.0,5381,6,2005,2005,135.0,900.0,406.0,1306.0,0,1306,1.0,2,0,1,2.0,170,63,196000.0
86.0,11839,7,1990,1990,99.0,1085.0,390.0,1475.0,797,2329,1.0,2,1,1,2.0,192,121,262280.0
80.0,9600,8,1981,1981,0.0,1104.0,1420.0,2524.0,0,2524,1.0,2,1,1,2.0,474,120,278000.0
,13680,3,1955,1955,0.0,0.0,0.0,0.0,0,1733,0.0,2,0,1,2.0,0,0,139600.0
85.0,16056,9,2005,2006,208.0,240.0,1752.0,1992.0,876,2868,0.0,3,1,1,3.0,214,108,556581.0
57.0,9245,5,1994,1995,0.0,686.0,304.0,990.0,0,990,0.0,1,0,0,2.0,0,0,145000.0
100.0,21750,5,1960,2006,75.0,0.0,0.0,0.0,0,1771,0.0,1,0,1,2.0,0,0,115000.0
60.0,11100,4,1946,2006,0.0,0.0,0.0,0.0,0,930,0.0,1,0,0,1.0,0,0,84900.0
73.0,8993,7,2007,2007,0.0,0.0,1302.0,1302.0,0,1302,0.0,2,0,0,2.0,0,22,176485.0
103.0,11175,7,2007,2007,0.0,0.0,1316.0,1316.0,0,1316,0.0,2,0,1,2.0,0,20,200141.0
100.0,9500,6,1964,1978,272.0,442.0,374.0,816.0,850,1977,0.0,1,1,1,2.0,0,52,165000.0
68.0,8562,5,1957,2002,145.0,383.0,833.0,1216.0,0,1526,0.0,1,0,1,1.0,116,78,144500.0
90.0,11367,8,2002,2002,210.0,932.0,133.0,1065.0,898,1989,1.0,2,1,1,2.0,199,60,255000.0
104.0,11361,6,1976,1976,160.0,644.0,549.0,1193.0,0,1523,0.0,2,0,1,2.0,0,0,180000.0
43.0,7052,7,2005,2005,240.0,659.0,705.0,1364.0,0,1364,1.0,2,0,1,2.0,192,36,185850.0
,29959,7,1994,1994,0.0,595.0,378.0,973.0,871,1850,0.0,2,1,1,2.0,168,98,248000.0
96.0,11308,9,2008,2008,154.0,936.0,168.0,1104.0,1054,2184,1.0,2,1,1,3.0,0,102,335000.0
,11275,6,1932,1950,480.0,297.0,0.0,854.0,895,1991,0.0,1,1,1,2.0,0,0,220000.0
41.0,4920,8,2001,2001,0.0,616.0,722.0,1338.0,0,1338,1.0,2,0,0,2.0,0,0,213500.0
120.0,18000,3,1935,1950,0.0,0.0,894.0,894.0,0,894,0.0,1,0,0,3.0,0,20,81000.0
85.0,13600,5,1900,1950,0.0,0.0,662.0,662.0,915,2337,0.0,2,0,0,2.0,0,57,90000.0
50.0,6000,6,1925,1980,0.0,397.0,706.0,1103.0,0,1103,0.0,1,0,1,2.0,166,120,110500.0
,11000,5,1966,1966,200.0,740.0,184.0,1154.0,0,1154,0.0,1,1,1,2.0,0,58,154000.0
80.0,14000,7,1996,1997,0.0,1201.0,105.0,1306.0,954,2260,1.0,2,1,0,2.0,296,44,328000.0
59.0,7837,6,1993,1994,0.0,0.0,799.0,799.0,772,1571,0.0,2,1,1,2.0,0,40,178000.0
80.0,9760,6,1964,1964,360.0,674.0,0.0,780.0,813,1611,1.0,1,1,0,2.0,328,128,167900.0
42.0,3964,6,1973,1973,0.0,837.0,105.0,942.0,1230,2521,1.0,2,1,1,2.0,728,20,151400.0
60.0,9600,5,1949,2003,0.0,220.0,625.0,845.0,0,893,0.0,1,0,0,2.0,0,0,135000.0
72.0,10152,5,1956,1956,120.0,586.0,462.0,1048.0,0,1048,1.0,1,0,0,1.0,0,20,135000.0
78.0,11700,6,1968,1968,0.0,298.0,429.0,727.0,727,1556,0.0,1,1,0,2.0,0,0,154000.0
50.0,7585,5,1948,1950,0.0,0.0,810.0,810.0,454,1456,1.0,1,0,1,1.0,0,0,91500.0
